time_mean,dimension_mean,IP_destination,IP_source,flags1,flags2,flags3,flags4,flags5,flags6,flags7,flags8,method1,method2,method3,method4,method5,method6,method7,method8,class
4,4331,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,4489,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4241,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4313,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3709,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3455,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1571,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4052,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2762,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3356,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
7,2555,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2016,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,4169,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3659,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1816,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2122,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3432,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2020,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3384,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,1688,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1574,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1973,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3021,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2384,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2393,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2930,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3266,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3607,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2871,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
12,5412,1,1,500,250,250,500,250,250,500,500,750,500,750,750,750,750,750,750,1
2,3938,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4089,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2901,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,1578,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4181,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2932,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2982,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3408,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,4016,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3155,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
2,4336,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2970,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4250,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1617,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2424,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3172,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,1968,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2334,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2542,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2314,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2737,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2793,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3542,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,1939,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,4064,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3488,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2395,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,1726,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2965,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3231,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2068,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3644,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,4078,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2775,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,1850,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4435,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3647,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3371,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4493,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1859,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
3,2375,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2541,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3809,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3685,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1857,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,4439,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3647,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4318,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3253,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
15,6124,1,0,250,500,0,0,0,500,500,250,500,750,750,750,0,0,500,0,1
6,3242,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3351,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3212,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2258,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3745,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4405,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,1582,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2252,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3440,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2392,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,1517,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2173,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2468,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2376,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3085,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1812,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3135,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3616,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,1621,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3344,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
2,3589,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1994,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,4119,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3692,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2885,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2331,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,1559,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1795,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4288,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3373,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2197,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,1768,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2886,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1965,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,1879,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4166,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3909,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3633,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3744,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
13,4919,1,0,250,0,250,250,0,0,500,0,500,0,250,500,750,0,500,750,1
8,4217,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3096,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2421,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2764,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2761,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3559,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3345,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2462,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2992,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3403,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
8,3365,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2728,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3532,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3410,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3182,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2720,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3573,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2437,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2780,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,4403,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3857,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4093,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1560,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3789,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,4332,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3086,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2479,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3011,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4264,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1977,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1693,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,4244,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2971,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1520,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4390,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2632,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3239,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,1884,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,4129,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2041,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
1,3150,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4296,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1865,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4269,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3519,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3751,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3970,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2301,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3604,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3289,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,1887,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3058,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3405,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3566,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3076,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2448,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1609,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3763,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3498,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,8432,1,0,250,250,500,500,500,250,500,250,750,500,750,750,500,500,750,750,1
2,2009,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2784,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2025,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4375,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2504,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3533,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3923,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2615,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2552,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2130,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
1,2422,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4431,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2341,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2869,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,4311,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,3437,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3145,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3608,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,4266,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
20,6367,0,0,0,500,500,250,500,0,0,750,0,500,250,250,250,500,750,750,1
7,1621,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2544,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1552,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2934,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4052,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1670,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4092,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2122,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2030,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3974,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2953,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,4475,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2706,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2553,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2891,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3807,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3936,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2518,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3424,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
9,3418,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
4,2033,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3164,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2110,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2502,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3096,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2024,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3014,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3521,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4481,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,7067,1,0,250,500,500,500,250,500,500,250,500,500,750,500,750,500,750,500,1
3,3075,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2684,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3168,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4229,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1864,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2362,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3429,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3004,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2093,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
22,4969,0,0,250,500,500,750,500,500,0,250,250,500,750,500,500,500,250,0,1
6,2442,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4470,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2998,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4494,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2657,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3835,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3977,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3005,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2091,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2511,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
4,1901,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,1592,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2799,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1744,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2982,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1834,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,4488,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,4149,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,4202,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2205,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2568,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2530,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3262,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3711,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4241,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2433,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2432,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,1548,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,4123,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3308,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,1998,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,4021,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3349,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4462,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2679,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,2819,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3556,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2357,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,1880,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2716,0,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
7,3362,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2262,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1719,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3299,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,4280,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,1673,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2494,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,3133,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3037,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,2048,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,4063,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,1542,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2969,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2539,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,4324,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,2353,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2261,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,4251,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,3513,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3145,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2115,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3984,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,4495,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2280,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2224,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,2343,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
4,3357,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2448,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
2,4471,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,3077,1,1,750,750,750,750,750,750,750,750,0,0,0,0,0,0,0,0,1
5,2547,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
7,2517,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,2553,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
6,3455,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
8,3057,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3238,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
3,2718,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
1,2459,1,0,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
5,3443,1,1,500,500,500,500,500,500,500,500,0,0,0,0,0,0,0,0,1
